timestamp,pos_des_x,pos_des_y,pos_des_z,pos_cur_x,pos_cur_y,pos_cur_z,quat_x,quat_y,quat_z,quat_w,vel_des_x,vel_des_y,vel_des_z,vel_cur_x,vel_cur_y,vel_cur_z,fb_acc_x,fb_acc_y,fb_acc_z,cmd_acc_x,cmd_acc_y,cmd_acc_z,a_meas_x,a_meas_y,a_meas_z,a_meas_filt_x,a_meas_filt_y,a_meas_filt_z,indi_dist_x,indi_dist_y,indi_dist_z,mbff_drag_x,mbff_drag_y,mbff_drag_z,nn_pred_x,nn_pred_y,nn_pred_z
0.0239,-5.3,-1.2965189565713736e-08,1.0,-5.295889377593994,0.019821321591734886,0.9887208342552185,-0.010057290079550758,-0.015124224378745424,-8.227064829320144e-05,-0.9998351044143543,1.4049468969842054e-14,-2.167260092670867e-06,0.0,-0.007676976732909679,0.014898623339831829,0.017467621713876724,0.2823569549467531,-0.08855954345748897,-0.060203539874586376,0.28235154069548096,-0.08853915190742978,-0.060175509718593624,-0.07352451732691716,-0.20032310961582414,-0.194635599367988,0.04659606209889311,-0.18995199148793387,-0.02493420177007749,0.0,0.0,0.0,5.41425127213488e-06,-2.0391550059184428e-05,-2.8030155992751767e-05,0.0,0.0,0.0
0.0333,-5.299999999999999,-4.895757996713184e-08,1.0,-5.295938968658447,0.019940640777349472,0.9889039397239685,-0.010057290079550758,-0.015124224378745424,-8.227064829320144e-05,-0.9998351044143543,1.4354480261246324e-13,-5.864048129373774e-06,0.0,-0.008312168531119823,0.011409413069486618,0.010699073784053326,0.28637545077160864,-0.06869727778040267,-0.020285858433875356,0.28636910350649125,-0.06868531906402392,-0.020275342440021032,-0.0635191798210144,-0.3489210270345211,-0.6768547929823399,0.014088030047210775,-0.23688255634590577,-0.21739307580764652,0.0,0.0,0.0,6.347265117363994e-06,-1.1958716378750472e-05,-1.0515993854323895e-05,0.0,0.0,0.0
0.0501,-5.299999999999985,-2.484212069158017e-07,1.0,-5.295985221862793,0.02002461813390255,0.9890162348747253,-0.00944975214861708,-0.014036381620726103,-0.0002557049299154671,-0.9998568100413374,2.457554684411145e-12,-1.9785385595071794e-05,0.0,-0.004815579857677221,0.006201884243637323,-0.00327050662599504,0.26555998022835825,-0.038945091136476276,0.06333787085518335,0.2655578498578712,-0.03894155763505359,0.06333688822969481,0.2088841455544082,-0.3110947013869107,-0.8345344963991953,0.07159540374082801,-0.25879133797825976,-0.3995845029999239,0.0,0.0,0.0,2.1303704870592353e-06,-3.5335014226863444e-06,9.826254885302361e-07,0.0,0.0,0.0
0.0667,-5.299999999999849,-7.769034639830359e-07,1.0,-5.296013355255127,0.02010994404554367,0.9890449643135071,-0.008674206178170722,-0.013758654139282933,-0.0005276785433563267,-0.9998676417814047,1.8038131417699526e-11,-4.643596599562089e-05,0.0,-0.0018564743222668767,0.0030043581500649452,-0.007357272785156965,0.2478799137748177,-0.021579095877614682,0.08807810756770092,0.24787959715663496,-0.0215782666736575,0.08807313487438179,0.1784655716959343,-0.1928448700032353,-0.24647551439265944,0.10314543064609685,-0.2393227352921155,-0.35438393110574556,0.0,0.0,0.0,3.1661818272850435e-07,-8.292039571827578e-07,4.9726933191280806e-06,0.0,0.0,0.0
0.0833,-5.299999999999107,-1.8890897510494377e-06,1.0,-5.2959675788879395,0.020117782056331635,0.9890103936195374,-0.007641064267254095,-0.014018663480738828,-0.001137880616097031,-0.9998719407599529,8.523349668811541e-11,-9.023763602626926e-05,0.0,-0.0007777671562507749,0.0024530712980777025,-0.002242166781798005,0.241111606853336,-0.020060019601571416,0.057926540075674174,0.24111155128119127,-0.02005946678850359,0.057926078233289706,0.06474101425556271,-0.033086708856514276,0.30699448480092295,0.0918077449889405,-0.17843809079888057,-0.15913293435251674,0.0,0.0,0.0,5.5572144706256736e-08,-5.528130678251812e-07,4.6184238447033514e-07,0.0,0.0,0.0
0.1,-5.299999999996191,-3.903218943365378e-06,1.0,-5.295939922332764,0.020129268988966942,0.9891642928123474,-0.0064298385858526565,-0.013912846244290388,-0.001708296063843425,-0.9998811287729282,3.028823713655347e-10,-0.00015519619870660442,0.0,-0.003857959760352969,0.002782967407256365,0.006451548542827368,0.25938678155361045,-0.024219687414215818,0.005356184901789867,0.2593854142236011,-0.024218975915371897,0.005360008620157296,-0.18468755947158408,0.019780486194998,0.5212729437462474,0.01018127745522645,-0.11992034392018144,0.041735317015225135,0.0,0.0,0.0,1.3673300093485851e-06,-7.114988439209981e-07,-3.823718367428736e-06,0.0,0.0,0.0
0.1167,-5.299999999987035,-7.201195572032329e-06,1.0,-5.295942306518555,0.0201217383146286,0.9892619848251343,-0.0064298385858526565,-0.013912846244290388,-0.001708296063843425,-0.9998811287729282,8.827859882351666e-10,-0.0002451776179105502,0.0,-0.0027908210176974535,-0.0005894382484257221,0.003151731798425317,0.25292830006181344,-0.006460800092243785,0.02502443591524635,0.2529275845415647,-0.006460832010164072,0.025025348464817524,0.06405037559386671,-0.20241402571872183,-0.19805719108645412,0.026084419820929655,-0.14427398656956852,-0.02905581419613362,0.0,0.0,0.0,7.155202487325674e-07,3.191792028789991e-08,-9.125495711763252e-07,0.0,0.0,0.0
0.1333,-5.29999999996255,-1.2239331769981573e-05,1.0,-5.295870780944824,0.019980788230895996,0.9892920851707458,-0.0056373339418728545,-0.013705825204944178,-0.001898673378567191,-0.9998884201777206,2.2288622260681073e-09,-0.00036421305801889004,0.0,0.004001450724899769,-0.007937355898320675,-0.00793122686445713,0.21174824672009412,0.03540541887037571,0.09172885629718504,0.2117497176531402,0.03539963112167512,0.09172307748335204,0.4072628736714104,-0.44057925993002345,-0.6645313622421446,0.13861526640613736,-0.23174871900025448,-0.21665981091591374,0.0,0.0,0.0,-1.4709330460958413e-06,5.787748700586872e-06,5.778813833001358e-06,0.0,0.0,0.0
0.15,-5.299999999904771,-1.9517023609139515e-05,1.0,-5.295780181884766,0.019859006628394127,0.9892656803131104,-0.004894541505711652,-0.013401654362691341,-0.0021959772479630732,-0.9998958380230585,5.033144784597666e-09,-0.0005157697080410432,0.0,0.006803301628679037,-0.010573814623057842,-0.005851637106388807,0.19441404379936617,0.04848137634913412,0.0797406712108329,0.1944182958400451,0.048471105145418726,0.07973752554395926,0.16833757506875707,-0.1584006728882268,0.12494351378185387,0.1473898351743485,-0.2100950351653466,-0.1158122657930196,0.0,0.0,0.0,-4.252040678932284e-06,1.027120371539248e-05,3.145666873644391e-06,0.0,0.0,0.0
0.1667,-5.299999999780447,-2.9634673482717584e-05,1.0,-5.295599460601807,0.01960943453013897,0.9893953800201416,-0.004078486980854133,-0.013200526308874815,-0.002598943266575676,-0.9999011906728195,1.0432057991963216e-08,-0.0007040440649296717,0.0,0.003709007054567337,-0.009658444672822952,0.007841563783586025,0.21200304761404545,0.04043062148014503,-0.0027133130614868505,0.21200431139928078,0.040422051647297015,-0.0027076641688932317,-0.185535762310403,0.05488613234621378,0.8210525548687653,0.049104113732336495,-0.13186775130918954,0.16076735286067118,0.0,0.0,0.0,-1.263785235325608e-06,8.56983284801462e-06,-5.6488925936188075e-06,0.0,0.0,0.0
