timestamp,pos_des_x,pos_des_y,pos_des_z,pos_cur_x,pos_cur_y,pos_cur_z,quat_x,quat_y,quat_z,quat_w,vel_des_x,vel_des_y,vel_des_z,vel_cur_x,vel_cur_y,vel_cur_z,fb_acc_x,fb_acc_y,fb_acc_z,cmd_acc_x,cmd_acc_y,cmd_acc_z,a_meas_x,a_meas_y,a_meas_z,a_meas_filt_x,a_meas_filt_y,a_meas_filt_z,indi_dist_x,indi_dist_y,indi_dist_z,mbff_drag_x,mbff_drag_y,mbff_drag_z,nn_pred_x,nn_pred_y,nn_pred_z
0.0233,-5.3,-1.770517308251312e-08,1.0,-5.259986877441406,0.004491012543439865,1.0045613050460815,-0.02998075897607454,-0.014749312026900574,0.010776569842599091,-0.9993835852262571,2.6824031889554623e-14,-3.0300784707999193e-06,0.0,0.06618250161409378,0.008436691015958786,-0.06145579367876053,-0.43923554398954756,-0.11797570251442419,0.2275309126082834,0.18522392195904525,-0.5678142370825698,0.17381596551500916,-0.7214142350639824,-0.45677574705558727,0.4884394867144837,-0.10809184297972631,-0.39675802956021483,0.2638628146811558,-0.6244594659485928,0.4498385345681456,0.053714947093274235,0.0,0.0,0.0,0.0,0.0,0.0
0.0333,-5.299999999999999,-7.353708462097512e-08,1.0,-5.259986877441406,0.004491012543439865,1.0045613050460815,-0.02998075897607454,-0.014749312026900574,0.010776569842599091,-0.9993835852262571,3.237509141190213e-13,-8.805106043779087e-06,0.0,0.06618250161409378,0.008436691015958786,-0.06145579367876053,-0.4396356751535785,-0.11845663930539035,0.22743968650736177,0.17748803726290197,-0.5670557092177152,0.17558233720981004,0.0,0.0,0.0,-0.07618115527796233,-0.2796278074690075,0.18596568902128482,-0.6171237124164805,0.44859906991232484,0.05185734929755174,0.0,0.0,0.0,0.0,0.0,0.0
0.0501,-5.299999999999965,-3.721720964515566e-07,1.0,-5.258788108825684,0.004399496596306562,1.0036700963974,-0.031020706779845038,-0.01276031202507389,0.011675056359154324,-0.9993690867103694,5.517575913754819e-12,-2.9650669495975567e-05,0.0,0.0665007159113884,-0.007499480154365301,-0.04196256026625633,-0.44822847762632134,-0.02356066377441778,0.11481349233486979,0.1611204901601957,-0.46638048328170434,0.05870446791632899,0.0190150802809477,-0.9522751703833112,1.1648294920288926,-0.048077486586942775,-0.4782056033476414,0.474944174901995,-0.609348967786517,0.44281981950728655,0.0561090244185408,0.0,0.0,0.0,0.0,0.0,0.0
0.0667,-5.299999999999659,-1.1683472880045536e-06,1.0,-5.257691383361816,0.004043378867208958,1.003143548965454,-0.032770161216893,-0.013755570998532682,0.011654615137626565,-0.9993003452004481,4.076811824016099e-11,-6.97876712835664e-05,0.0,0.057987090200185776,-0.02175157144665718,-0.026311075314879417,-0.403334420676596,0.0620705216171974,0.023432693810614164,0.20101877107527089,-0.37184011496875713,-0.040488153722934656,-0.5115937817877046,-0.856424927515079,0.9405161383042737,-0.18491596887282968,-0.5898628607647718,0.6123895280135496,-0.6043531917518669,0.4339106365859545,0.06392084753354882,0.0,0.0,0.0,0.0,0.0,0.0
0.0834,-5.2999999999979845,-2.839447946743654e-06,1.0,-5.25686502456665,0.003332875669002533,1.002989411354065,-0.033002884260569014,-0.013509281937992225,0.012823895155864263,-0.9992816741465578,1.9246340171055936e-10,-0.000135563958431488,0.0,0.043670639395713806,-0.04844469949603081,-0.0064188027754426,-0.3222861658579713,0.22360349975508031,-0.09524986610806765,0.2813085992590032,-0.19432758521711424,-0.17147737789909906,-0.8592828791087707,-1.6021392617449663,1.1939474003126744,-0.3840014065499243,-0.8887053562674456,0.7840760413697927,-0.6035947651169745,0.41793108497219456,0.07622751179103139,0.0,0.0,0.0,0.0,0.0,0.0
0.1001,-5.299999999991389,-5.868994331161615e-06,1.0,-5.25649356842041,0.0027743717655539513,1.0030447244644165,-0.0325929752072087,-0.010902519772473179,0.015591299375938084,-0.9992877011458948,6.843683902537829e-10,-0.00023321487520175653,0.0,0.046542443335056305,-0.05942944809794426,0.002648600609973073,-0.3421006181394716,0.2895728116966131,-0.1500325212670555,0.2580518320843726,-0.1121165356530382,-0.23852906168737567,0.17200575127092022,-0.657927900268464,0.5430891399020749,-0.21985793111215096,-0.8205756332098757,0.712932303406194,-0.6001524502238442,0.4016893473496513,0.08849654042032018,0.0,0.0,0.0,0.0,0.0,0.0
0.1167,-5.2999999999707255,-1.0821096335136097e-05,1.0,-5.255801200866699,0.0014909433666616678,1.0033988952636719,-0.029829109346776277,-0.010572928124395448,0.02006265853445883,-0.9992977320958404,1.992471424514959e-09,-0.00036825684991200765,0.0,0.03789190575480461,-0.062318041920661926,0.014097074046730995,-0.2943950598666022,0.3100293503912196,-0.22060739883425187,0.3044275751328632,-0.07770796545870368,-0.32252366103517516,-0.5195530088780698,-0.17348951993985823,0.6875975933226534,-0.308333395760652,-0.6295439854232734,0.7054530339330828,-0.5988226349994654,0.38773731584992327,0.10191626220092327,0.0,0.0,0.0,0.0,0.0,0.0
0.1333,-5.29999999991563,-1.8370592879287343e-05,1.0,-5.255519866943359,0.0007794958655722439,1.0036289691925049,-0.029829109346776277,-0.010572928124395448,0.02006265853445883,-0.9992977320958404,5.020471067538714e-09,-0.0005465769232725696,0.0,0.034583140164613724,-0.07568200677633286,0.013772904872894287,-0.27668923887930835,0.3898740921682333,-0.21993354418662195,0.32065056203099335,0.018344975698000365,-0.33230616118025075,-0.1988133738754226,-0.802998843189502,-0.01947831159389147,-0.2760010835423711,-0.6807510297658346,0.4914400507640415,-0.5973398009103017,0.37152911647023296,0.11237261699362878,0.0,0.0,0.0,0.0,0.0,0.0
0.15,-5.299999999785065,-2.9321306554789602e-05,1.0,-5.255110263824463,-0.0008659418672323227,1.004062294960022,-0.023607996772000938,-0.011909700377159983,0.026740320918827838,-0.9992926744740191,1.135549567571977e-08,-0.0007745559123213435,0.0,0.025266358628869057,-0.08109629154205322,0.012553544715046883,-0.22358582742521926,0.4260577727184931,-0.214919675533954,0.37439053675041645,0.06993988234819065,-0.3353817540489635,-0.5579618205280141,-0.3242497608372837,-0.07302483276457822,-0.35924104665222056,-0.575505339208081,0.3247997001108218,-0.5979763641756357,0.35611789037030245,0.1204620785150095,0.0,0.0,0.0,0.0,0.0,0.0
0.1667,-5.299999999505063,-4.449432522565629e-05,1.0,-5.254859924316406,-0.0025988570414483547,1.0044469833374023,-0.01920817168138756,-0.011853636836834144,0.032294390468744966,-0.9992235957893097,2.3511129264176086e-08,-0.0010568147348732398,0.0,0.024022754281759262,-0.08601832389831543,0.014155223034322262,-0.21812684664464857,0.45908267833422683,-0.22660125033410397,0.3794101173269101,0.1178703964096261,-0.35448763600707556,-0.07470182151808091,-0.29566058002148227,0.0962108955424275,-0.2752398667124868,-0.492890051419401,0.257316106958749,-0.5975369639715586,0.34121228192460074,0.12788638567297156,0.0,0.0,0.0,0.0,0.0,0.0
