timestamp,pos_des_x,pos_des_y,pos_des_z,pos_cur_x,pos_cur_y,pos_cur_z,quat_x,quat_y,quat_z,quat_w,vel_des_x,vel_des_y,vel_des_z,vel_cur_x,vel_cur_y,vel_cur_z,fb_acc_x,fb_acc_y,fb_acc_z,cmd_acc_x,cmd_acc_y,cmd_acc_z,a_meas_x,a_meas_y,a_meas_z,a_meas_filt_x,a_meas_filt_y,a_meas_filt_z,indi_dist_x,indi_dist_y,indi_dist_z,mbff_drag_x,mbff_drag_y,mbff_drag_z,nn_pred_x,nn_pred_y,nn_pred_z
0.0226,-5.3,-1.0302072727549621e-08,1.0,-5.283603668212891,0.01604676991701126,0.9737399816513062,0.017719923655074993,-0.008611006484920254,-0.0002721000539862352,-0.9998059387951848,9.396906679309197e-15,-1.824274964431217e-06,0.0,-0.006971876136958599,-0.0008319313637912273,0.058078739792108536,0.1860687389298057,0.31900395998536346,0.00850561079969453,0.1860687389298057,0.31900395998536346,0.00850561079969453,0.004057115417022128,0.3294000740215594,0.6650718624601093,-0.037738778725643615,0.0963071933999005,0.16174357039333156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0333,-5.299999999999999,-4.888771229992455e-08,1.0,-5.283586025238037,0.01597222499549389,0.9740874171257019,0.017719923655074993,-0.008611006484920254,-0.0002721000539862352,-0.9998059387951848,1.4318670698290566e-13,-5.85777898971667e-06,0.0,-0.010396013967692852,-0.0009876732947304845,0.05777205526828766,0.2063490486403165,0.31983153738449643,0.009165194437919133,0.2063490486403165,0.31983153738449643,0.009165194437919133,-0.3187914807662427,-0.014499767017519033,-0.028552709706776765,-0.12071067332306135,0.06359495340483266,0.10556463035785717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,-5.299999999999985,-2.465396826460816e-07,1.0,-5.283560276031494,0.015789002180099487,0.9748378396034241,0.017233600719003154,-0.009085641573064417,-0.0004341968333591788,-0.9998101534800359,2.425101926988118e-12,-1.9673116319123675e-05,0.0,-0.008860277943313122,-0.005643917713314295,0.06164795160293579,0.1967320209899408,0.34768890697671195,-0.01700395402092908,0.1967320209899408,0.34768890697671195,-0.01700395402092908,0.09218776834783604,-0.27950687814637837,0.23266383529883214,-0.05785916207973422,-0.037694978330233074,0.14308663871860516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0666,-5.299999999999849,-7.766599263485326e-07,1.0,-5.2835373878479,0.01567370630800724,0.9752228856086731,0.01715589213778894,-0.00895432022491082,-0.00045611319458482906,-0.9998126822909466,1.8028248778964653e-11,-4.642507786831007e-05,0.0,-0.00730926776304841,-0.003217804478481412,0.06267479062080383,0.18703703804767602,0.33238354795515446,-0.024263996133463472,0.18703703804767602,0.33238354795515446,-0.024263996133463472,0.09302476982104044,0.14551073107179116,0.061586612709489216,-0.013315467593898622,0.016390695636900918,0.11902634141985033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0833,-5.299999999999108,-1.8883368617429836e-06,1.0,-5.283531665802002,0.015470503829419613,0.9761511087417603,0.016778173727795574,-0.008713770709029687,-0.0007697278943543842,-0.9998209852201032,8.517414564745978e-11,-9.021075357158879e-05,0.0,-0.009479105472564697,-0.004329896066337824,0.06842367351055145,0.19975313300886427,0.33840056083334746,-0.06260386761896825,0.19975313300886427,0.33840056083334746,-0.06260386761896825,-0.13025933165934334,-0.06676089476316054,0.34511596868380373,-0.04783943371343155,-0.008157173656613042,0.1857721317528121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,-5.299999999996196,-3.900740420200899e-06,1.0,-5.283561706542969,0.015079542994499207,0.9774216413497925,0.016053001967034467,-0.009172281993440402,-0.0008757693652077981,-0.9998287402402293,3.0254646746470486e-10,-0.00015512258436748143,0.0,-0.011793520301580429,-0.008533909916877747,0.0603482723236084,0.2134153843333064,0.3628158439027781,-0.01728298566228431,0.2134153843333064,0.3628158439027781,-0.01728298566228431,-0.13885707669970962,-0.2522266390504084,-0.48449681013889484,-0.07470950550257222,-0.08021094083290854,-0.012103510768240205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1167,-5.299999999987033,-7.201838597220976e-06,1.0,-5.283575534820557,0.014932404272258282,0.9778386950492859,0.016053001967034467,-0.009172281993440402,-0.0008757693652077981,-0.9998287402402293,8.829236571839377e-10,-0.0002451939585313432,0.0,-0.01186104491353035,-0.009816046804189682,0.06537994742393494,0.21371582534905326,0.36953881357490787,-0.05127098010654435,0.21371582534905326,0.36953881357490787,-0.05127098010654435,-0.004047369812507145,-0.07685023257974162,0.3015944752486567,-0.05384875151609184,-0.07921879833105791,0.08050586833481618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1333,-5.299999999962591,-1.223264682493973e-05,1.0,-5.283631801605225,0.01465386152267456,0.9787122011184692,0.016092854775751803,-0.009236995515878595,-0.0006308540285110222,-0.9998276865690163,2.2267372936161816e-09,-0.0003640646747087791,0.0,-0.015385281294584274,-0.006460966542363167,0.07197852432727814,0.23487008395381276,0.3479676913148413,-0.09452099845281509,0.23487008395381276,0.3479676913148413,-0.09452099845281509,-0.21163906348433653,0.20148082244000917,0.3962607740106523,-0.10043133562955697,0.003648860222133135,0.17372248771664495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,-5.299999999904778,-1.9516285804655374e-05,1.0,-5.283689022064209,0.014520115219056606,0.9791999459266663,0.01607141717638344,-0.009131655394926186,-0.0005378780806959062,-0.9998290352681688,5.032812708506079e-09,-0.0005157551758199756,0.0,-0.017962973564863205,-0.007170130033046007,0.07280895859003067,0.2503506357213511,0.3496254371966916,-0.10124902335046954,0.2503506357213511,0.3496254371966916,-0.10124902335046954,-0.1546683213641956,-0.04255167614124059,0.04982824168121084,-0.11644308513768312,-0.009990382544984147,0.13714664180361177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1666,-5.29999999978059,-2.962493895753272e-05,1.0,-5.283860206604004,0.014204917475581169,0.9802263975143433,0.015794708298657992,-0.00958750945224719,-0.00033907139627001326,-0.9998292460024113,1.042607975148323e-08,-0.0007038718132236628,0.0,-0.01962178945541382,-0.011383662931621075,0.06878285109996796,0.26089076364312025,0.3727693823595278,-0.08156569604118885,0.26089076364312025,0.3727693823595278,-0.08156569604118885,-0.09955610744641273,-0.25288094740899464,-0.24163235483501702,-0.11145774067062786,-0.08169611673747287,0.025324158843543804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
